"","PAR","month","yday"
"369",50.9419993085321,"04",104
"370",50.6319992938079,"04",104
"371",52.0359993604943,"04",104
"372",52.147999365814,"04",104
"373",51.2539993233513,"04",104
"374",51.3239993266761,"04",104
"375",52.3979993776884,"04",104
"376",52.5879993867129,"04",104
"377",51.6879993439652,"04",104
"378",52.4479993800633,"04",104
"379",52.8579993995372,"04",104
"380",51.9499993564095,"04",104
"381",56.6039995774627,"05",134
"382",55.9579995467793,"05",134
"383",56.3619995659683,"05",134
"384",57.0279995976016,"05",134
"385",56.1139995541889,"05",134
"386",55.7519995369948,"05",134
"387",55.679999533575,"05",134
"388",56.3859995671082,"05",134
"389",56.4219995688181,"05",134
"390",56.5919995768927,"05",134
"391",56.2519995607436,"05",134
"392",56.5379995743278,"05",134
"393",56.5419995745178,"05",134
"394",57.0119995968416,"05",134
"395",57.0599995991215,"05",134
"396",57.0059995965566,"05",134
"397",57.1759996046312,"05",134
"398",56.6899995815475,"05",134
"399",56.1679995567538,"05",134
"400",55.9379995458294,"05",134
"401",49.8539992568549,"06",165
"402",48.7579992047977,"06",165
"403",48.0939991732594,"06",165
"404",48.7299992034677,"06",165
"405",50.6179992931429,"06",165
"406",50.7039992972277,"06",165
"407",51.0359993129969,"06",165
"408",50.6179992931429,"06",165
"409",50.9459993087221,"06",165
"410",51.9139993546996,"06",165
"411",52.1059993638191,"06",165
"412",51.2059993210714,"06",165
"413",51.0559993139468,"06",165
"414",51.2439993228763,"06",165
"415",51.2359993224964,"06",165
"416",49.8459992564749,"06",165
"417",49.5039992402308,"06",165
"418",50.2899992775638,"06",165
"419",50.5199992884882,"06",165
"420",47.8939991637599,"06",165
"421",55.5559995276853,"07",195
"422",55.7299995359499,"07",195
"423",56.3299995644484,"07",195
"424",56.3479995653033,"07",195
"425",54.9939995009918,"07",195
"426",55.5559995276853,"07",195
"427",56.3519995654933,"07",195
"428",56.3719995664433,"07",195
"429",55.4059995205607,"07",195
"430",55.8579995420296,"07",195
"431",55.6079995301552,"07",195
"432",55.4639995233156,"07",195
"433",55.1459995082114,"07",195
"434",55.6479995320551,"07",195
"435",55.703999534715,"07",195
"436",55.3879995197058,"07",195
"437",54.8579994945321,"07",195
"438",54.9879995007068,"07",195
"439",54.6319994837977,"07",195
"440",53.4839994292706,"07",195
"441",56.3719995664433,"08",226
"442",56.5359995742328,"08",226
"443",56.7119995825924,"08",226
"444",56.9239995926619,"08",226
"445",55.69399953424,"08",226
"446",56.6519995797426,"08",226
"447",56.861999589717,"08",226
"448",56.9839995955117,"08",226
"449",56.7359995837323,"08",226
"450",56.6159995780326,"08",226
"451",56.2539995608386,"08",226
"452",56.7679995852523,"08",226
"453",55.8019995393697,"08",226
"454",55.5339995266404,"08",226
"455",55.5339995266404,"08",226
"456",55.5919995293953,"08",226
"457",54.2439994653687,"08",226
"458",53.329999421956,"08",226
"459",53.3719994239509,"08",226
"460",54.2439994653687,"08",226
"461",52.8779994004872,"09",257
"462",52.2059993685689,"09",257
"463",52.0859993628692,"09",257
"464",51.8239993504249,"09",257
"465",52.2399993701838,"09",257
"466",52.2899993725587,"09",257
"467",52.6199993882328,"09",257
"468",52.7059993923176,"09",257
"469",52.8699994001072,"09",257
"470",52.8959994013421,"09",257
"471",52.7379993938375,"09",257
"472",53.1639994140714,"09",257
"473",53.4739994287957,"09",257
"474",54.0199994547293,"09",257
"475",53.9219994500745,"09",257
"476",53.7799994433299,"09",257
"477",54.1839994625188,"09",257
"478",54.4759994763881,"09",257
"479",53.3919994249009,"09",257
"480",53.0899994105566,"09",257
"481",52.2679993715137,"10",287
"482",52.8899994010571,"10",287
"483",52.9899994058069,"10",287
"484",52.4259993790183,"10",287
"485",52.7679993952624,"10",287
"486",52.9159994022921,"10",287
"487",52.6039993874729,"10",287
"488",52.3039993732236,"10",287
"489",53.1239994121715,"10",287
"490",52.4459993799683,"10",287
"491",51.9179993548896,"10",287
"492",52.0259993600193,"10",287
"493",52.7259993932676,"10",287
"494",51.9379993558396,"10",287
"495",51.8439993513748,"10",287
"496",51.6599993426353,"10",287
"497",52.6139993879478,"10",287
"498",51.767999347765,"10",287
"499",51.2419993227813,"10",287
"500",51.2939993252512,"10",287
"501",48.6639992003329,"11",318
"502",48.5199991934933,"11",318
"503",48.2019991783891,"11",318
"504",47.9939991685096,"11",318
"505",48.5019991926383,"11",318
"506",48.2699991816189,"11",318
"507",48.1419991755392,"11",318
"508",48.3479991853237,"11",318
"509",48.4459991899785,"11",318
"510",47.8899991635699,"11",318
"511",47.3379991373513,"11",318
"512",48.0139991694596,"11",318
"513",47.6399991516955,"11",318
"514",47.063999124337,"11",318
"515",46.6899991065729,"11",318
"516",46.9179991174024,"11",318
"517",48.1779991772491,"11",318
"518",47.061999124242,"11",318
"519",45.4159990460612,"11",318
"520",45.6899990590755,"11",318
"521",43.4779989540111,"12",348
"522",44.1519989860244,"12",348
"523",44.6699990106281,"12",348
"524",44.7459990142379,"12",348
"525",44.1419989855494,"12",348
"526",44.2539989908691,"12",348
"527",43.8919989736751,"12",348
"528",44.327998994384,"12",348
"529",44.5339990041684,"12",348
"530",44.5739990060683,"12",348
"531",44.4879990019836,"12",348
"532",43.8039989694953,"12",348
"533",44.313998993719,"12",348
"534",44.315998993814,"12",348
"535",44.3579989958089,"12",348
"536",44.1239989846945,"12",348
"537",45.2199990367517,"12",348
"538",44.3919989974238,"12",348
"539",43.521998956101,"12",348
"540",43.8319989708252,"12",348
"541",43.8599989721552,"01",14
"542",44.0579989815596,"01",14
"543",43.7519989670254,"01",14
"544",44.4059989980888,"01",14
"545",45.2639990388416,"01",14
"546",45.2359990375116,"01",14
"547",45.7579990623053,"01",14
"548",46.1379990803543,"01",14
"549",46.7619991099928,"01",14
"550",46.4399990946986,"01",14
"551",46.6119991028681,"01",14
"552",46.1519990810193,"01",14
"553",47.067999124527,"01",14
"554",47.3399991374463,"01",14
"555",46.9279991178773,"01",14
"556",46.2159990840591,"01",14
"557",47.4719991437159,"01",14
"558",47.4859991443809,"01",14
"559",47.2519991332665,"01",14
"560",46.675999105908,"01",14
"561",50.6759992958978,"02",45
"562",50.5139992882032,"02",45
"563",49.9379992608447,"02",45
"564",50.3699992813636,"02",45
"565",51.0859993153717,"02",45
"566",50.601999292383,"02",45
"567",50.3939992825035,"02",45
"568",50.5459992897231,"02",45
"569",50.979999310337,"02",45
"570",50.9379993083421,"02",45
"571",50.7339992986526,"02",45
"572",51.3099993260112,"02",45
"573",51.0639993143268,"02",45
"574",50.8259993030224,"02",45
"575",51.1379993178416,"02",45
"576",51.2479993230663,"02",45
"577",51.1439993181266,"02",45
"578",50.993999311002,"02",45
"579",51.5139993357006,"02",45
"580",50.9179993073922,"02",45
"581",52.4019993778784,"03",74
"582",52.6939993917476,"03",74
"583",53.4399994271807,"03",74
"584",54.2779994669836,"03",74
"585",51.9319993555546,"03",74
"586",53.5679994332604,"03",74
"587",53.7059994398151,"03",74
"588",55.3659995186608,"03",74
"589",52.6019993873779,"03",74
"590",54.5639994805679,"03",74
"591",54.9959995010868,"03",74
"592",55.8779995429795,"03",74
"593",54.1659994616639,"03",74
"594",55.3379995173309,"03",74
"595",55.7139995351899,"03",74
"596",55.4199995212257,"03",74
"597",55.3619995184708,"03",74
"598",55.4979995249305,"03",74
"599",55.4499995226506,"03",74
"600",54.9819995004218,"03",74
"601",55.7579995372798,"04",105
"602",55.6639995328151,"04",105
"603",55.9439995461144,"04",105
"604",55.6039995299652,"04",105
"605",56.089999553049,"04",105
"606",55.9879995482042,"04",105
"607",55.7479995368049,"04",105
"608",55.5659995281603,"04",105
"609",56.3639995660633,"04",105
"610",56.479999571573,"04",105
"611",56.3199995639734,"04",105
"612",55.6179995306302,"04",105
"613",56.8399995886721,"04",105
"614",56.879999590572,"04",105
"615",56.7899995862972,"04",105
"616",56.3359995647334,"04",105
"617",56.3739995665383,"04",105
"618",56.467999571003,"04",105
"619",56.8339995883871,"04",105
"620",56.7239995831624,"04",105
"621",55.3579995182808,"05",135
"622",54.6959994868375,"05",135
"623",54.1519994609989,"05",135
"624",53.5439994321205,"05",135
"625",53.7699994428549,"05",135
"626",54.0799994575791,"05",135
"627",52.6679993905127,"05",135
"628",51.2859993248712,"05",135
"629",54.8319994932972,"05",135
"630",55.0039995014668,"05",135
"631",54.0799994575791,"05",135
"632",52.9019994016271,"05",135
"633",54.0219994548243,"05",135
"634",54.135999460239,"05",135
"635",52.8079993971623,"05",135
"636",52.2439993703738,"05",135
"637",52.7439993941225,"05",135
"638",52.2759993718937,"05",135
"639",51.9439993561246,"05",135
"640",51.3999993302859,"05",135
"641",53.7019994396251,"06",166
"642",52.9039994017221,"06",166
"643",53.0999994110316,"06",166
"644",53.71999944048,"06",166
"645",54.2699994666036,"06",166
"646",53.6199994357303,"06",166
"647",54.5419994795229,"06",166
"648",54.8219994928222,"06",166
"649",54.0159994545393,"06",166
"650",53.6319994363002,"06",166
"651",54.6979994869325,"06",166
"652",55.1299995074514,"06",166
"653",53.1559994136915,"06",166
"654",53.5419994320255,"06",166
"655",54.5499994799029,"06",166
"656",54.8219994928222,"06",166
"657",53.337999422336,"06",166
"658",54.5339994791429,"06",166
"659",54.2359994649887,"06",166
"660",53.9459994512144,"06",166
"661",53.8259994455148,"07",196
"662",53.9819994529244,"07",196
"663",55.2339995123912,"07",196
"664",55.7319995360449,"07",196
"665",55.8919995436445,"07",196
"666",55.9019995441195,"07",196
"667",54.9719994999468,"07",196
"668",54.9559994991869,"07",196
"669",56.3119995635934,"07",196
