"","Cruise","Leg","Day","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_umol_kg","SiOH4_Cumana","  PO4_Cumana","NO3_Cumana","NH4 ","NO2 ","NO3NO2 ","PO4","SiOH4","pH","Alkalinity","TCO2","fCO2","Salinity_bott","Salinity_bottcorr","Salinity_ctd","Temp_ctd","Sigma-t_ctd","TPP","PIP","POC","PN","C/N part.","POC","PN","DON_USF","DOP_USF","DOC","TOC","PriPro","Chl","Phaeo","Date","DateString","yday"
"4381",220,1,24,4,2015,350,351.7,0.01,0.35,NA,NA,NA,5.64,0,0.05,2.92,48.18,7.626,0.00244,2320,961,36.339,NA,36.351,17.638,26.397,NA,NA,54.65,5.73,11.13,53.34,5.59,NA,NA,67.98,59.75,NA,NA,NA,2015-04-24,"2015-4-24",113
"4382",220,1,24,4,2015,400,403.2,0,0,NA,NA,NA,8.68,0,0,3,55.63,7.607,0.00244,2329,1007,36.366,NA,36.337,17.558,26.405,NA,NA,50.25,4.33,13.53,49.04,4.23,NA,NA,NA,NA,NA,NA,NA,2015-04-24,"2015-4-24",113
"4383",220,1,24,4,2015,500,504.7,NA,NA,NA,NA,NA,14.06,0,0.05,3.47,68.92,7.599,0.00245,2341,1027,36.304,NA,36.307,17.402,26.421,NA,NA,54.15,4.01,15.77,52.84,3.91,NA,NA,NA,NA,NA,NA,NA,2015-04-24,"2015-4-24",113
"4384",220,1,24,4,2015,750,747.6,NA,NA,NA,NA,NA,20.66,0,0.02,3.74,83.61,7.573,0.0025,2399,1116,36.28,NA,36.274,17.271,26.427,NA,NA,62.96,4.38,16.78,61.44,4.27,NA,NA,55.84,54.78,NA,NA,NA,2015-04-24,"2015-4-24",113
"4385",220,1,24,4,2015,1310,1295.7,NA,NA,NA,NA,NA,26.65,0,0.02,3.99,97.68,7.566,0.00252,2427,1150,36.253,NA,36.259,17.301,26.409,NA,NA,70.68,4.86,16.96,68.97,4.74,NA,NA,54.08,60.22,NA,NA,NA,2015-04-24,"2015-4-24",113
"4387",221,1,29,7,2015,1,1.3,4.7,205.02,NA,NA,NA,0.1,0,0.05,0.02,0.76,7.986,0.00242,2133,492,NA,NA,36.907,25.298,24.692,NA,NA,133.94,20.31,7.69,130.71,19.82,NA,NA,67.58,NA,3.25,0.25,0.16,2015-07-29,"2015-7-29",209
"4388",221,1,29,7,2015,7,7.4,4.66,203.13,NA,NA,NA,0.18,0,0.03,0,0.26,8.15,0.00242,2025,306,36.908,NA,36.908,25.257,24.705,NA,NA,135.15,19.85,7.94,131.89,19.37,NA,NA,NA,NA,3.05,0.24,0.16,2015-07-29,"2015-7-29",209
"4389",221,1,29,7,2015,15,15,4.7,204.65,NA,NA,NA,0.09,0,0.02,0,0.3,8.292,0.00243,1926,197,36.89,NA,36.888,24.896,24.801,NA,NA,110.55,15.67,8.23,107.88,15.29,NA,NA,NA,NA,2.38,0.24,0.13,2015-07-29,"2015-7-29",209
"4390",221,1,29,7,2015,25,24.5,4.37,190.52,NA,NA,NA,0.11,0,0,0.06,0.19,7.917,0.00243,2178,557,36.919,NA,36.946,23.556,25.248,NA,NA,101.51,13.63,8.69,99.06,13.31,NA,NA,NA,NA,2.68,0.34,0.34,2015-07-29,"2015-7-29",209
"4391",221,1,29,7,2015,35,34.8,3.82,166.48,NA,NA,NA,0.4,0.22,2.64,0.1,1.34,7.925,0.00243,2173,517,36.937,NA,36.96,22.251,25.637,NA,NA,74.96,11.85,7.38,73.15,11.57,NA,NA,63.85,NA,0.8,0.29,0.3,2015-07-29,"2015-7-29",209
"4392",221,1,29,7,2015,55,54.8,2.67,116.35,NA,NA,NA,0.55,1.19,7.33,0.42,3.01,7.93,0.00242,2160,484,36.808,NA,36.834,21.052,25.876,NA,NA,68.61,8.48,9.44,66.96,8.28,NA,NA,NA,NA,0,0.08,0.11,2015-07-29,"2015-7-29",209
"4393",221,1,29,7,2015,75,74.8,2.53,110.23,NA,NA,NA,0.07,0.63,9.47,0.58,4.92,7.91,0.0024,2159,500,36.793,NA,36.795,20.616,25.966,NA,NA,66.3,7.4,10.46,64.7,7.22,NA,NA,61.33,NA,0.02,0.06,0.11,2015-07-29,"2015-7-29",209
"4394",221,1,29,7,2015,100,100.6,2.73,118.87,NA,NA,NA,0.12,0.09,9.74,0.6,3.62,7.821,0.0024,2206,613,36.691,NA,36.686,19.653,26.141,NA,NA,53.56,6.1,10.23,52.26,5.96,NA,NA,NA,NA,NA,0.03,0.06,2015-07-29,"2015-7-29",209
"4395",221,1,29,7,2015,130,129.9,2.63,114.41,NA,NA,NA,0.07,0.06,10.36,0.73,5.15,7.821,0.00241,2208,601,36.61,NA,36.615,19.163,26.214,NA,NA,41.62,3.56,13.63,40.62,3.48,NA,NA,58.31,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4396",221,1,29,7,2015,160,160.2,2.68,116.45,NA,NA,NA,0.14,0.04,10.09,0.75,5.62,NA,0.00239,NA,NA,36.564,NA,36.573,18.823,26.27,NA,NA,56.12,5.62,11.66,54.77,5.48,NA,NA,NA,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4397",221,1,29,7,2015,200,199.6,1.01,43.86,NA,NA,NA,0.28,0.09,9.75,1.53,19.28,7.692,0.0024,2259,815,36.447,NA,36.456,18.188,26.341,NA,NA,69.8,5.26,15.48,68.11,5.13,NA,NA,59.89,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4398",221,1,29,7,2015,225,223.4,0.91,39.63,NA,NA,NA,0,0.08,1.07,2.49,35.41,7.679,0.0024,2268,838,36.409,NA,36.427,17.996,26.366,NA,NA,58.43,7.16,9.52,57.03,6.99,NA,NA,56.85,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4399",221,1,29,7,2015,250,248.8,0.15,6.74,NA,NA,NA,0.07,0.11,6.68,1.7,24.48,7.601,0.00242,2312,1028,36.373,NA,36.389,17.832,26.378,NA,NA,47.94,4.63,12.09,46.79,4.52,NA,NA,NA,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4400",221,1,29,7,2015,300,298.5,0.2,8.9,NA,NA,NA,1.73,1.85,4.24,2.48,37.64,7.602,0.00241,2307,1015,36.354,NA,36.365,17.656,26.403,NA,NA,56.94,8.63,7.7,55.56,8.42,NA,NA,NA,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4401",221,1,29,7,2015,350,347.4,0.06,2.46,NA,NA,NA,4.31,0.79,1.01,2.57,43.27,NA,0.00242,NA,NA,36.343,NA,36.353,17.596,26.408,NA,NA,45.23,6.46,8.17,44.14,6.3,NA,NA,40.57,59.38,NA,NA,NA,2015-07-29,"2015-7-29",209
"4402",221,1,29,7,2015,400,398.3,0.01,0.35,NA,NA,NA,6.23,0.05,0.09,2.79,47.97,7.571,0.00244,2343,1107,36.331,NA,36.343,17.543,26.414,NA,NA,123.67,19.82,7.28,120.69,19.35,NA,NA,NA,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4403",221,1,29,7,2015,500,499.1,NA,NA,NA,NA,NA,12.97,0.02,0.05,3.3,69.84,7.49,0.00247,2406,1377,36.278,NA,36.304,17.374,26.425,NA,NA,43.2,4.84,10.42,42.16,4.72,NA,NA,NA,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4404",221,1,29,7,2015,750,745.7,NA,NA,NA,NA,NA,20.99,0.02,0.09,3.8,83.27,7.541,0.00249,2410,1213,36.268,NA,36.274,17.261,26.43,NA,NA,54.71,4.03,15.84,53.39,3.93,NA,NA,42.52,53.66,NA,NA,NA,2015-07-29,"2015-7-29",209
"4405",221,1,29,7,2015,1310,1298.4,NA,NA,NA,NA,NA,25.5,0.02,0.12,3.95,91.54,7.486,0.00252,2454,1412,36.256,NA,36.262,17.305,26.41,NA,NA,48.6,5.06,11.2,47.43,4.94,NA,NA,52.08,NA,NA,NA,NA,2015-07-29,"2015-7-29",209
"4407",222,2,18,8,2015,1,1.4,4.34,189.28,NA,NA,NA,0.71,0.1,0.32,0,0.94,8.001,0.00237,2073,461,36.906,NA,36.91,25.363,24.674,NA,NA,165.09,29.07,6.62,161.11,28.37,NA,NA,66.35,NA,6.35,0.46,0.39,2015-08-18,"2015-8-18",229
"4408",222,2,18,8,2015,7,7.4,4.32,188.24,NA,NA,NA,0.08,0.12,0.31,0,1.36,8.001,0.00238,2089,444,36.894,NA,36.901,24.201,25.021,NA,NA,262.33,50.82,6.02,256.01,49.6,NA,NA,NA,NA,6.21,0.5,0.36,2015-08-18,"2015-8-18",229
"4409",222,2,18,8,2015,15,14.3,4.27,186.02,NA,NA,NA,0.06,0.17,0.55,0.02,0,7.99,0.0024,2111,457,36.883,NA,36.897,23.932,25.098,NA,NA,249.72,44.6,6.53,243.7,43.52,NA,NA,NA,NA,1.22,0.45,0.42,2015-08-18,"2015-8-18",229
"4410",222,2,18,8,2015,25,24.9,3.6,156.69,NA,NA,NA,0.23,0.34,3.17,0.14,1.28,7.961,0.00232,2055,448,36.912,NA,36.873,22.329,25.548,NA,NA,146.74,24.46,7,143.21,23.87,NA,NA,NA,NA,0.96,0.37,0.39,2015-08-18,"2015-8-18",229
"4411",222,2,18,8,2015,35,34.2,2.84,123.61,NA,NA,NA,0.21,0.43,7.55,0.41,3.75,7.885,0.00233,2104,542,36.838,NA,36.858,21.759,25.699,NA,NA,86.18,12.82,7.84,84.1,12.51,NA,NA,65.6,NA,0.33,0.29,0.36,2015-08-18,"2015-8-18",229
"4412",222,2,18,8,2015,55,54.7,2.9,126.1,NA,NA,NA,0.66,0.12,7.22,0.47,2.98,7.894,0.00237,2133,525,36.821,NA,36.822,21.127,25.847,NA,NA,64.19,10.14,7.39,62.64,9.89,NA,NA,NA,NA,0.02,0.09,0.16,2015-08-18,"2015-8-18",229
"4413",222,2,18,8,2015,75,73.8,3,130.78,NA,NA,NA,0,0.13,7.96,0.27,2.03,7.893,0.00237,2136,517,36.793,NA,36.791,20.701,25.94,NA,NA,62.79,7.95,9.22,61.27,7.75,NA,NA,56.57,NA,0.04,0.1,0.18,2015-08-18,"2015-8-18",229
"4414",222,2,18,8,2015,100,99.8,2.95,128.37,NA,NA,NA,0.26,0.07,8.51,0.48,2.13,7.889,0.00236,2133,512,36.744,NA,36.753,20.193,26.048,NA,NA,59.66,6.33,10.99,58.23,6.18,NA,NA,NA,NA,NA,0.03,0.08,2015-08-18,"2015-8-18",229
"4415",222,2,18,8,2015,130,129.8,2.7,117.4,NA,NA,NA,0.07,0.03,10.24,0.66,3.68,7.841,0.00236,2157,563,36.627,NA,36.639,19.332,26.188,NA,NA,51.27,3.56,16.8,50.03,3.48,NA,NA,52.18,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4416",222,2,18,8,2015,160,159.7,2.86,124.57,NA,NA,NA,0.4,0.03,9.87,0.63,4.09,7.853,0.00236,2147,538,36.624,NA,36.606,19.051,26.236,NA,NA,55.03,5.11,12.57,53.7,4.98,NA,NA,NA,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4417",222,2,18,8,2015,200,199.1,0.52,22.6,NA,NA,NA,0.06,0.02,9.78,1.77,22.69,7.659,0.00235,2225,868,36.444,NA,36.44,18.164,26.335,NA,NA,42.29,2.45,20.11,41.27,2.39,NA,NA,61.16,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4418",222,2,18,8,2015,220,218.9,0.23,10.13,NA,NA,NA,0.21,0.02,3.79,2.07,33.15,7.626,0.00238,2265,954,36.413,NA,36.422,18.066,26.345,NA,NA,54.64,4.91,12.98,53.33,4.79,NA,NA,55.29,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4419",222,2,18,8,2015,250,248.3,0.2,8.63,NA,NA,NA,0.05,0.04,8.3,1.94,26.47,7.625,0.00239,2273,961,36.406,NA,36.398,17.9211,26.3625,NA,NA,50.53,6.72,8.77,49.31,6.56,NA,NA,NA,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4420",222,2,18,8,2015,300,298.3,0.07,3.01,NA,NA,NA,0.1,0.06,2.92,2.59,36.94,7.613,0.0024,2293,986,36.366,NA,36.368,17.756,26.381,NA,NA,51.62,7.72,7.8,50.37,7.54,NA,NA,NA,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4421",222,2,18,8,2015,350,348.3,0,0,NA,NA,NA,6,0.01,0,3.11,NA,7.61,0.00241,2298,990,36.321,NA,36.344,17.63,26.393,NA,NA,63.95,10.64,7.01,62.41,10.38,NA,NA,53.15,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4422",222,2,18,8,2015,400,397.2,0,0,NA,NA,NA,7.64,0,0.03,3.01,50.29,7.615,0.00241,2297,975,36.32,NA,36.332,17.546,26.405,NA,NA,63.65,9.84,7.54,62.11,9.6,NA,NA,NA,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4423",222,2,18,8,2015,500,497.1,NA,NA,NA,NA,NA,10.12,0.02,0.17,3.06,55.04,7.622,0.00244,2322,965,36.277,NA,36.314,17.448,26.415,NA,NA,65.3,11.39,6.69,63.73,11.12,NA,NA,NA,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4424",222,2,18,8,2015,750,745.2,NA,NA,NA,NA,NA,20.54,0,0.09,3.8,82.43,7.574,0.00247,2376,1104,36.267,NA,36.268,17.274,26.422,NA,NA,60.48,3.75,18.82,59.02,3.66,NA,NA,61.88,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4425",222,2,18,8,2015,1310,1299.9,NA,NA,NA,NA,NA,27.7,0.02,0.12,4.07,95.83,7.556,0.00252,2425,1177,36.254,NA,36.253,17.304,26.403,NA,NA,44.98,5.84,8.98,43.9,5.7,NA,NA,56.71,NA,NA,NA,NA,2015-08-18,"2015-8-18",229
"4427",223,1,10,9,2015,1,3,4.44,193.58,NA,NA,NA,0.26,0,0.02,0,0.28,8.04,0.00304,2659,564,36.792,NA,36.769,26.631,24.169,NA,NA,125.8,19.31,7.6,122.77,18.84,NA,NA,78.82,NA,6.87,0.31,0.19,2015-09-10,"2015-9-10",252
"4428",223,1,10,9,2015,7,7.1,4.43,193.19,NA,NA,NA,0.31,0,0.02,0.01,0.4,8.041,0.00241,2085,433,36.777,NA,36.771,26.132,24.329,NA,NA,153.72,20.51,8.74,150.01,20.02,NA,NA,NA,NA,5.58,0.29,0.18,2015-09-10,"2015-9-10",252
"4429",223,1,10,9,2015,15,14.8,4.42,192.75,NA,NA,NA,0.31,0,0,0,0.25,8.036,0.00319,2797,584,36.78,NA,36.773,25.983,24.377,NA,NA,160.92,23.68,7.93,157.04,23.11,NA,NA,NA,NA,3.34,0.3,0.2,2015-09-10,"2015-9-10",252
"4430",223,1,10,9,2015,25,24.6,4.61,200.92,NA,NA,NA,0.33,0.01,0,0,0.13,8.038,0.00329,2885,584,36.744,NA,36.737,25.32,24.557,NA,NA,147.33,22.63,7.59,143.78,22.09,NA,NA,NA,NA,1.94,0.29,0.29,2015-09-10,"2015-9-10",252
"4431",223,1,10,9,2015,35,35.6,4.19,182.35,NA,NA,NA,0.53,0.08,0.63,0.04,0.27,8.016,0.00337,2980,593,36.798,NA,36.818,23.495,25.168,NA,NA,165.53,26.05,7.41,161.54,25.42,NA,NA,67.57,NA,2.2,0.68,0.83,2015-09-10,"2015-9-10",252
"4432",223,1,10,9,2015,55,55.4,3.48,151.37,NA,NA,NA,0.14,0.61,4.85,0.24,2.17,7.958,0.00284,2531,563,36.861,NA,36.86,22.64,25.449,NA,NA,125.01,18.32,7.96,122,17.88,NA,NA,NA,NA,0.09,0.12,0.26,2015-09-10,"2015-9-10",252
"4433",223,1,10,9,2015,75,73.8,2.26,98.47,NA,NA,NA,0.11,0.07,8.05,0.6,3.59,7.854,0.00254,2319,652,36.868,NA,36.862,22.014,25.629,NA,NA,69.23,8.55,9.44,67.56,8.35,NA,NA,63.36,NA,0.07,0.05,0.09,2015-09-10,"2015-9-10",252
"4434",223,1,10,9,2015,100,99.8,3.15,137.26,NA,NA,NA,0.12,0.09,6.63,0.41,1.57,7.924,0.00249,2235,522,36.878,NA,36.875,21.701,25.728,NA,NA,80.01,8.42,11.09,78.08,8.22,NA,NA,NA,NA,0.08,0.05,0.11,2015-09-10,"2015-9-10",252
"4435",223,1,10,9,2015,130,129.8,2.73,118.67,NA,NA,NA,0.35,0.07,8.94,0.57,6.33,7.881,0.00246,2231,560,36.801,NA,36.796,20.821,25.911,NA,NA,46.15,5.81,9.26,45.04,5.67,NA,NA,61.91,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4436",223,1,10,9,2015,160,162.1,2.48,107.74,NA,NA,NA,0.18,0.05,9.88,0.77,5.39,7.846,NA,NA,NA,36.679,NA,36.672,19.674,26.124,NA,NA,65.73,8.39,9.14,64.14,8.19,NA,NA,NA,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4437",223,1,10,9,2015,200,198.6,0.64,28.05,NA,NA,NA,0,0.02,9.16,1.81,21.27,7.671,0.00246,2324,879,36.459,NA,36.44,18.138,26.341,NA,NA,56.16,7.37,8.89,54.8,7.19,NA,NA,56.54,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4438",223,1,10,9,2015,250,248.2,0.05,2.37,NA,NA,NA,0.27,0.05,2.25,2.63,35.38,7.619,0.00245,2341,994,36.382,NA,36.384,17.836,26.373,NA,NA,105.3,5.84,21.03,102.76,5.7,NA,NA,NA,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4439",223,1,10,9,2015,270,269.1,0.02,1.01,NA,NA,NA,0.8,0.03,0.21,2.79,38.33,7.624,0.00245,2331,975,36.373,NA,36.372,17.78,26.378,NA,NA,90.88,10.78,9.84,88.69,10.52,NA,NA,47.32,67.93,NA,NA,NA,2015-09-10,"2015-9-10",252
"4440",223,1,10,9,2015,300,298.1,0,0,NA,NA,NA,4.2,0.05,0.21,2.89,42.33,7.628,0.00244,2319,958,36.364,NA,36.361,17.711,26.387,NA,NA,109.33,16.63,7.67,106.69,16.23,NA,NA,NA,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4441",223,1,10,9,2015,350,347.4,0,0,NA,NA,NA,5.37,0.03,0.17,3.12,46.36,7.62,0.00245,2339,984,36.355,NA,36.346,17.63,26.395,NA,NA,66.74,9.19,8.47,65.13,8.97,NA,NA,58.62,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4442",223,1,10,9,2015,400,398.2,0,0,NA,NA,NA,6.93,0.02,0.16,3.06,51.44,7.137,0.00244,2509,3366,36.34,NA,36.338,17.577,26.402,NA,NA,85.75,11.66,8.58,83.69,11.38,NA,NA,NA,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4443",223,1,10,9,2015,500,497.1,NA,NA,NA,NA,NA,13.21,0.01,0.16,3.57,66.65,7.607,0.00246,2347,1011,36.306,NA,36.305,17.418,26.415,NA,NA,75.44,9.2,9.56,73.62,8.98,NA,NA,NA,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4444",223,1,10,9,2015,750,744.5,NA,NA,NA,NA,NA,20.82,0.02,0.14,3.95,86.17,7.583,0.0025,2395,1087,36.266,NA,36.267,17.263,26.424,NA,NA,80.11,6.56,14.25,78.18,6.4,NA,NA,61.07,53.25,NA,NA,NA,2015-09-10,"2015-9-10",252
"4445",223,1,10,9,2015,1310,1300.3,NA,NA,NA,NA,NA,26.4,0.02,0.16,4.16,95.5,7.572,0.00252,2426,1133,36.256,NA,36.255,17.305,26.404,NA,NA,70.59,7.75,10.63,68.89,7.56,NA,NA,54.46,NA,NA,NA,NA,2015-09-10,"2015-9-10",252
"4447",224,2,16,11,2015,1,2.6,4.47,195.05,NA,NA,NA,0.71,0,0.01,0,2.32,8.038,0.00242,2099,434,36.869,NA,36.871,25.904,24.476,NA,NA,151.47,19.88,8.89,147.82,19.4,NA,NA,NA,NA,2.201,0.33,0.29,2015-11-16,"2015-11-16",319
"4448",224,2,16,11,2015,7,8.2,4.44,193.63,NA,NA,NA,0.08,0,0.01,0,0.99,8.033,0.00243,2113,436,36.875,NA,36.867,25.472,24.608,NA,NA,154.3,21.18,8.5,150.58,20.67,NA,NA,NA,NA,2.754,0.32,0.32,2015-11-16,"2015-11-16",319
"4449",224,2,16,11,2015,15,15.1,4.42,192.51,NA,NA,NA,0.06,0,0,0.01,3.07,8.038,0.00242,2102,427,36.869,NA,36.863,25.369,24.637,NA,NA,130.84,19.99,7.64,127.69,19.51,NA,NA,NA,NA,1.083,0.29,0.3,2015-11-16,"2015-11-16",319
"4450",224,2,16,11,2015,25,22.5,4.25,185.07,NA,NA,NA,0.23,0.01,0.92,0,7.11,8.013,0.00242,2113,446,36.88,NA,36.881,24.819,24.819,NA,NA,112.59,16.9,7.77,109.88,16.5,NA,NA,NA,NA,1.3,0.32,0.34,2015-11-16,"2015-11-16",319
"4451",224,2,16,11,2015,35,34.7,3.76,163.75,NA,NA,NA,0.21,0.18,3.01,0.14,3.04,7.985,0.00242,2130,470,36.903,NA,36.888,24.074,25.049,NA,NA,75.33,11.39,7.72,73.52,11.11,NA,NA,NA,NA,0.356,0.61,0.7,2015-11-16,"2015-11-16",319
"4452",224,2,16,11,2015,55,54.9,3.34,145.35,NA,NA,NA,0.66,0.07,4.96,0.29,3.69,7.965,0.00242,2142,488,36.923,NA,36.92,23.657,25.198,NA,NA,52.61,7.64,8.04,51.34,7.45,NA,NA,NA,NA,0.041,0.2,0.46,2015-11-16,"2015-11-16",319
"4453",224,2,16,11,2015,75,73.5,3.52,153.52,NA,NA,NA,0,0.05,4.43,0.24,0.81,7.975,0.00242,2137,470,36.936,NA,36.932,23.45,25.268,NA,NA,54.35,5.88,10.78,53.04,5.74,NA,NA,NA,NA,0,0.07,0.35,2015-11-16,"2015-11-16",319
"4454",224,2,16,11,2015,100,102.6,2.78,121.12,NA,NA,NA,0.26,0.03,7.99,0.53,2.56,7.895,0.00239,2154,548,36.855,NA,36.857,22.021,25.623,NA,NA,46.35,4.25,12.72,45.23,4.15,NA,NA,NA,NA,0,0.03,0.1,2015-11-16,"2015-11-16",319
"4455",224,2,16,11,2015,130,133.6,2.2,95.71,NA,NA,NA,0.07,0.02,10.9,0.9,8.5,7.812,0.0024,2205,619,36.634,NA,36.628,19.348,26.176,NA,NA,50.74,4.91,12.06,49.51,4.79,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4456",224,2,16,11,2015,160,159.6,1.68,73.01,NA,NA,NA,0.4,0.01,11.97,1.21,10.76,7.763,0.00239,2224,686,36.552,NA,36.537,18.668,26.282,NA,NA,40.77,3.99,11.93,39.79,3.89,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4457",224,2,16,11,2015,200,203.5,0.54,23.42,NA,NA,NA,0.06,0.01,9.29,1.9,26.62,7.644,0.00239,2267,915,36.449,NA,36.439,18.114,26.347,NA,NA,40.94,3.96,12.06,39.95,3.87,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4458",224,2,16,11,2015,250,246.1,0.22,9.55,NA,NA,NA,0.21,0.03,4.05,2.33,30.98,7.623,0.00241,2301,970,36.393,NA,36.395,17.871,26.373,NA,NA,109.05,15.41,8.26,106.42,15.04,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4459",224,2,16,11,2015,290,289.7,0.07,2.99,NA,NA,NA,0.05,0.02,0.13,3.08,40.14,7.619,0.00242,2312,978,36.409,NA,36.37,17.734,26.388,NA,NA,52.08,8.14,7.47,50.83,7.94,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4460",224,2,16,11,2015,300,305.3,0,0,NA,NA,NA,0.11,0.01,0.11,3.08,46.4,7.611,0.00243,2323,1001,36.361,NA,36.36,17.682,26.393,NA,NA,54.59,8.86,7.19,53.27,8.64,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4461",224,2,16,11,2015,350,347.3,0,0,NA,NA,NA,6,0.01,0.13,3.12,46.24,7.617,0.00244,2323,984,36.36,NA,36.35,17.625,26.399,NA,NA,43.76,6.47,7.89,42.7,6.32,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4462",224,2,16,11,2015,400,399.6,0,0,NA,NA,NA,7.65,0,0.14,3.14,52.77,7.63,0.00244,2322,950,36.335,NA,36.338,17.561,26.405,NA,NA,51.12,7.04,8.47,49.89,6.87,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4463",224,2,16,11,2015,500,499.3,NA,NA,NA,NA,NA,10.13,0,0.15,3.58,65.19,7.6,0.00244,2337,1023,36.328,NA,36.307,17.415,26.418,NA,NA,54.34,5.63,11.26,53.03,5.49,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4464",224,2,16,11,2015,750,731.1,NA,NA,NA,NA,NA,20.55,0,0.17,3.97,85.17,7.578,0.0025,2398,1102,36.27,NA,36.271,17.265,26.426,NA,NA,70.38,7.68,10.69,68.69,7.5,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4465",224,2,16,11,2015,1310,1300.6,NA,NA,NA,NA,NA,27.71,0,0.21,4.21,95.79,7.568,0.00254,2440,1150,36.259,NA,36.258,17.305,26.407,NA,NA,47.9,5.55,10.07,46.75,5.41,NA,NA,NA,NA,NA,NA,NA,2015-11-16,"2015-11-16",319
"4467",225,1,9,12,2015,1,3.4,NA,NA,NA,NA,NA,0.75,0.05,0.79,0.05,0.27,7.944,0.00242,2152,559,36.899,NA,36.891,25.668,24.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.839,0.57,0.53,2015-12-09,"2015-12-9",342
"4468",225,1,9,12,2015,7,7.7,NA,NA,NA,NA,NA,0.16,0.04,0.64,0,2.19,7.986,0.00242,2132,489,36.883,NA,36.891,25.145,24.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.663,0.48,0.49,2015-12-09,"2015-12-9",342
"4469",225,1,9,12,2015,15,14.5,NA,NA,NA,NA,NA,0.68,0.08,0.82,0.03,0.14,NA,0.00243,NA,NA,36.875,NA,36.891,24.658,24.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.448,0.57,0.62,2015-12-09,"2015-12-9",342
"4470",225,1,9,12,2015,25,24.8,NA,NA,NA,NA,NA,0.17,0.14,8.34,0.38,2.27,7.921,0.00241,2162,545,36.894,NA,36.906,23.442,25.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803,0.28,0.34,2015-12-09,"2015-12-9",342
"4471",225,1,9,12,2015,35,35.1,NA,NA,NA,NA,NA,0.1,0.08,8.03,0.32,1.87,7.907,0.00241,2166,561,36.907,NA,36.911,23.274,25.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,0.08,0.19,2015-12-09,"2015-12-9",342
"4472",225,1,9,12,2015,55,54.4,NA,NA,NA,NA,NA,0.12,0.07,6.87,0.26,2.49,7.868,0.00242,2193,622,36.943,NA,36.938,23.111,25.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,0.07,0.24,2015-12-09,"2015-12-9",342
"4473",225,1,9,12,2015,75,73.9,NA,NA,NA,NA,NA,0.03,0.07,7.42,0.31,0.91,7.937,0.00242,2161,511,36.916,NA,36.92,22.866,25.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06,0.18,2015-12-09,"2015-12-9",342
"4474",225,1,9,12,2015,100,99.8,NA,NA,NA,NA,NA,0.19,0.05,9.76,0.43,3.6,7.836,0.00241,2202,648,36.87,NA,36.872,22.031,25.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,0.1,2015-12-09,"2015-12-9",342
