time,clear_sky_direct_solar_radiation_at_surface,eastward_turbulent_surface_stress,evaporation,instantaneous_10m_wind_gust,large_scale_precipitation,magnitude_of_turbulent_surface_stress,mean_eastward_turbulent_surface_stress,mean_evaporation_rate,mean_magnitude_of_turbulent_surface_stress,mean_northward_turbulent_surface_stress,mean_total_precipitation_rate,northward_turbulent_surface_stress,surface_sensible_heat_flux,total_precipitation
2014-10-31 18:00:00,18983808.0,-5342.832,-0.00293988,8.448968,0.00021678877,5956.914,-0.061852396,-3.4027064e-05,0.06888847,-0.026166558,8.306046e-06,-2258.6719,-318900.0,0.00071793795
2014-11-30 18:00:00,18112736.0,-6049.3164,-0.0023758635,8.980021,7.378668e-05,6964.789,-0.06999767,-2.7495975e-05,0.08061151,-0.03588617,1.3282424e-06,-3101.8984,-99012.0,0.00011525574
2014-12-31 18:00:00,18559312.0,-7491.035,-0.002111046,9.814801,8.651821e-05,8525.172,-0.086761355,-2.4433757e-05,0.09869243,-0.041935623,1.459036e-06,-3621.3828,132119.0,0.00012575692
2015-01-31 18:00:00,20468960.0,-8600.883,-0.0022155815,10.303446,3.089145e-05,9992.289,-0.09952861,-2.5641246e-05,0.11567515,-0.05165738,5.997517e-07,-4465.0703,254714.0,5.136311e-05
2015-02-28 18:00:00,22108768.0,-9266.6875,-0.00224635,11.026611,5.7236844e-05,10863.777,-0.10722923,-2.5999267e-05,0.1257326,-0.059037685,9.710325e-07,-5102.742,322528.0,8.3034756e-05
2015-03-31 18:00:00,22795792.0,-8990.402,-0.0016088437,10.496315,1.8958852e-05,10341.254,-0.10408074,-1.8621577e-05,0.11973584,-0.052616715,5.8520254e-07,-4543.672,744313.0,4.9755272e-05
2015-04-30 18:00:00,22638656.0,-10016.3125,-0.0015242156,10.898011,0.000404592,11551.574,-0.11589962,-1.764101e-05,0.13374192,-0.059609175,6.6391303e-06,-5147.7266,1016150.0,0.000573504
2015-05-31 18:00:00,21890032.0,-6620.4727,-0.0012239821,9.225968,0.00015441747,7531.1514,-0.07656455,-1.4166333e-05,0.087112814,-0.03700018,2.7067945e-06,-3193.2578,582338.0,0.00023356889
2015-06-30 18:00:00,21776144.0,-4991.2227,-0.0009938793,8.114219,0.00042194745,5743.719,-0.057819128,-1.150422e-05,0.066482455,-0.028841317,8.683064e-06,-2493.0078,395604.0,0.0007489892
2015-07-31 18:00:00,22082000.0,-3008.3633,-0.0013266578,6.451535,0.00024199278,3483.6519,-0.034789443,-1.5354832e-05,0.04034013,-0.016328294,5.7610823e-06,-1410.1963,73441.0,0.00049806596
2015-08-31 18:00:00,22211680.0,-3140.0234,-0.002171591,6.4356365,7.614278e-05,3549.6223,-0.036302686,-2.513433e-05,0.04105702,-0.013417885,3.5725925e-06,-1157.9719,-183961.0,0.00030847563
2015-09-30 18:00:00,20900000.0,-3927.1445,-0.0019130791,6.9998674,6.2175735e-05,4465.2017,-0.045452416,-2.2140594e-05,0.051679343,-0.019102436,2.8108607e-06,-1653.2305,-46692.0,0.00024336192
2015-10-31 18:00:00,18960720.0,-5333.6055,-0.0022711866,8.458691,0.00011681304,5958.2812,-0.06175399,-2.628623e-05,0.068944044,-0.027201653,3.2508633e-06,-2349.7695,-29217.0,0.0002810692
2015-11-30 18:00:00,18058208.0,-7609.625,-0.0018247033,9.749014,8.2085346e-05,8550.043,-0.08807832,-2.111969e-05,0.09898296,-0.040332973,1.2520551e-06,-3486.086,409842.0,0.00010795801
2015-12-31 18:00:00,18815248.0,-7756.3555,-0.0017093881,9.883578,1.0224003e-05,8898.098,-0.089738786,-1.978704e-05,0.10294528,-0.04405272,1.9747313e-07,-3807.8516,516455.0,1.7137208e-05
2016-01-31 18:00:00,20483264.0,-9260.18,-0.0013493863,10.787587,5.26011e-06,10656.156,-0.107185364,-1.5621394e-05,0.12335122,-0.054448605,6.817211e-08,-4702.8984,950895.0,5.805403e-06
2016-02-29 18:00:00,22284176.0,-8918.82,-0.0021076493,10.635573,2.3878021e-05,10470.336,-0.103212476,-2.4393608e-05,0.12117292,-0.05686438,5.04301e-07,-4915.453,384650.0,4.3582622e-05
2016-03-31 18:00:00,22413136.0,-5020.3906,-0.0009909046,8.038686,0.00050433585,5786.7397,-0.05810517,-1.14702125e-05,0.066943154,-0.02884531,1.01630285e-05,-2492.8945,455715.0,0.00087722705
2016-04-30 18:00:00,22089552.0,-4602.289,-0.0017195251,7.6413774,0.0011248025,5232.747,-0.053343534,-1.9903542e-05,0.060562365,-0.02294451,1.9188923e-05,-1980.2344,89743.0,0.0016582538
2016-05-31 18:00:00,21765856.0,-4362.5273,-0.0017921838,7.530221,0.0003148248,4862.8037,-0.05045718,-2.0743624e-05,0.05626602,-0.020448044,7.0288625e-06,-1763.7913,39517.0,0.00060644763
2016-06-30 18:00:00,21830864.0,-3430.004,-0.0015632026,6.815096,0.00025110994,3935.7153,-0.03970903,-1.8091174e-05,0.045552045,-0.018070068,1.09705425e-05,-1558.7339,60412.0,0.0009479306
2016-07-31 18:00:00,22115904.0,-2516.5898,-0.0017011277,5.9478054,0.0001864662,3075.7954,-0.029135644,-1.9688407e-05,0.03558365,-0.00961259,1.0957749e-05,-834.0845,-95528.0,0.000946556
2016-08-31 18:00:00,21879792.0,-1896.2617,-0.002102472,5.5233746,0.0003518922,2404.79,-0.02189213,-2.4331937e-05,0.027819175,-0.0064335726,1.6145706e-05,-558.26904,-301708.0,0.0013949017
2016-09-30 18:00:00,20799520.0,-2739.3203,-0.0024396926,6.168104,7.530338e-05,3207.392,-0.03175187,-2.8236493e-05,0.037111577,-0.010235786,5.644293e-06,-883.35645,-309040.0,0.00048758602
2016-10-31 18:00:00,18782592.0,-2815.3867,-0.003229905,6.536376,0.001462731,3508.9084,-0.032614768,-3.7381586e-05,0.040606182,-0.011526506,4.605214e-05,-991.7295,-611307.0,0.003979192
2016-11-30 18:00:00,17962656.0,-8666.453,-0.00426241,10.484583,0.00025429006,9587.145,-0.10027152,-4.9335446e-05,0.110992014,-0.042031884,8.815612e-06,-3629.6016,-759335.0,0.0007616242
2016-12-31 18:00:00,18562832.0,-5802.801,-0.0021955445,9.064997,0.000118413984,6829.465,-0.067133605,-2.5410904e-05,0.07904965,-0.036758125,2.4911114e-06,-3179.961,5848.0,0.00021423405
2017-01-31 18:00:00,20353328.0,-6979.133,-0.0018933825,9.5570135,0.00011086516,8286.918,-0.08076441,-2.1915155e-05,0.09590743,-0.045783162,1.8349901e-06,-3955.3984,238977.0,0.00015940878
2017-02-28 18:00:00,21903424.0,-7497.578,-0.0020234757,9.87219,7.878954e-05,8807.398,-0.086842656,-2.3420362e-05,0.101946354,-0.048094094,1.643245e-06,-4155.9883,138899.0,0.00014176738
2017-03-31 18:00:00,22736336.0,-7962.242,-0.0017656514,9.709967,3.9019353e-05,9037.285,-0.09207201,-2.0436302e-05,0.104565576,-0.044152677,1.1616092e-06,-3816.918,447957.0,0.000100177844
2017-04-30 18:00:00,22136640.0,-5159.578,-0.0011694888,8.071028,0.0006162522,5841.461,-0.0596627,-1.3537283e-05,0.06761928,-0.027637959,1.14182e-05,-2385.918,375005.0,0.0009854473
2017-05-31 18:00:00,21595600.0,-3993.25,-0.0010641122,7.356579,0.0006498913,4612.2227,-0.046202242,-1.2315664e-05,0.053404666,-0.021575272,1.4826696e-05,-1862.3086,281402.0,0.0012787725
2017-06-30 18:00:00,21536752.0,-1471.7773,-0.0014322512,4.9721518,0.0004916568,1949.3386,-0.016946673,-1.6577746e-05,0.022589486,-0.0046967342,2.1780685e-05,-405.71362,-165010.0,0.0018811692
2017-07-31 18:00:00,22069712.0,-2229.414,-0.0018504262,5.764471,0.00021859133,2628.211,-0.025776148,-2.1415763e-05,0.030402556,-0.0101468675,8.312946e-06,-880.8718,-197604.0,0.00071718823
2017-08-31 18:00:00,21932912.0,-1959.7734,-0.0025698058,5.4890156,0.0001488607,2609.1265,-0.022717237,-2.9742208e-05,0.03021489,-0.0045012496,1.0194884e-05,-388.87622,-321704.0,0.0008787627
2017-09-30 18:00:00,20683040.0,-3692.3203,-0.0026447214,6.870083,0.00033158012,4129.6895,-0.04271382,-3.0608557e-05,0.047856532,-0.015521191,8.125769e-06,-1341.9529,-407604.0,0.00070224586
2017-10-31 18:00:00,19052576.0,-4625.5703,-0.0028388947,7.6899796,8.652973e-05,5142.3135,-0.05358684,-3.2856435e-05,0.05952199,-0.021005332,1.8108303e-06,-1818.5312,-313596.0,0.00015770314
2017-11-30 18:00:00,18022688.0,-7288.668,-0.0030498095,9.831805,0.00030521685,8238.676,-0.08426434,-3.5299105e-05,0.095389575,-0.040044665,6.017178e-06,-3458.004,-295893.0,0.00051980163
2017-12-31 18:00:00,18517040.0,-6673.707,-0.002002973,9.395474,5.2749456e-05,7604.8633,-0.077221274,-2.3179527e-05,0.088012934,-0.038003623,7.692814e-07,-3286.0781,98530.0,6.6206514e-05
2018-01-31 18:00:00,20323392.0,-9129.9375,-0.0022872984,11.013823,0.00012952817,10632.465,-0.10570657,-2.6473193e-05,0.12306714,-0.057617128,2.779897e-06,-4977.9297,347436.0,0.00024082905
2018-02-28 18:00:00,22144336.0,-7590.2266,-0.001020733,9.860313,5.561867e-05,8908.686,-0.08792508,-1.1814758e-05,0.10309114,-0.04710883,1.694114e-06,-4069.5117,990657.0,0.00014654608
2018-03-31 18:00:00,22642128.0,-7623.8164,-0.0013437301,10.082765,1.3615543e-05,8934.344,-0.08829194,-1.5552097e-05,0.10339022,-0.0489828,2.1307767e-07,-4232.625,730862.0,1.8023684e-05
2018-04-30 18:00:00,22422880.0,-7519.5312,-0.0009337878,9.8443985,3.486907e-05,8554.952,-0.08706522,-1.080826e-05,0.09898029,-0.042606592,5.527424e-07,-3678.1445,1055289.0,4.797813e-05
2018-05-31 18:00:00,21775296.0,-5299.8086,-0.00075296545,8.244489,0.00076496694,6090.453,-0.061326027,-8.7142835e-06,0.07045087,-0.028158545,1.4024637e-05,-2435.2422,730523.0,0.0012108386
2018-06-30 18:00:00,21750032.0,-3436.6562,-0.00070644286,6.7217197,0.00037508656,3956.3396,-0.039752185,-8.177245e-06,0.045774143,-0.01881013,1.0246898e-05,-1625.9258,366187.0,0.00088639907
2018-07-31 18:00:00,22111008.0,-3017.543,-0.0015266575,6.32479,0.00042127294,3414.153,-0.034855604,-1.7669357e-05,0.03956968,-0.01344711,8.378903e-06,-1160.6616,-25072.0,0.000724918
2018-08-31 18:00:00,21934480.0,-2826.8047,-0.0024254397,6.122181,0.00021446042,3274.536,-0.032734632,-2.8070135e-05,0.037900083,-0.011284083,1.2242714e-05,-974.4114,-291349.0,0.001057656
2018-09-30 18:00:00,20791568.0,-4126.7734,-0.0028835833,7.322463,0.0011236067,4571.1016,-0.047774673,-3.3375938e-05,0.052874874,-0.01798147,2.1909262e-05,-1557.5312,-413318.0,0.0018936638
2018-10-31 18:00:00,19028064.0,-5613.418,-0.0025782995,8.623162,9.917849e-05,6319.4688,-0.06498641,-2.9838979e-05,0.07309941,-0.02942723,3.2889075e-06,-2543.5664,-106312.0,0.00028518005
2018-11-30 18:00:00,18407472.0,-7842.203,-0.002108816,10.074467,3.9838193e-05,8900.039,-0.090794265,-2.4407447e-05,0.10302098,-0.043080688,5.8276316e-07,-3722.5898,469131.0,5.021166e-05
2018-12-31 18:00:00,18869584.0,-8342.07,-0.0016736714,10.337508,1.36912995e-05,9453.641,-0.0964849,-1.9368614e-05,0.109436505,-0.045779347,1.8156878e-07,-3957.0977,772056.0,1.5066001e-05
2019-01-31 18:00:00,20459408.0,-9759.1875,-0.0015390066,11.091618,2.6539059e-05,11223.504,-0.11290139,-1.781252e-05,0.12991804,-0.05729407,4.1002568e-07,-4951.4453,1044462.0,3.4888686e-05
2019-02-28 18:00:00,22219120.0,-8701.539,-0.0006931699,10.550213,7.286668e-06,9967.853,-0.10069311,-8.022209e-06,0.11536802,-0.05072266,7.565038e-08,-4378.8438,1401709.0,6.792423e-06
2019-03-31 18:00:00,22809392.0,-8883.555,-0.0011249641,10.760616,3.0101375e-05,10307.6875,-0.10278797,-1.3020894e-05,0.11925693,-0.05551493,5.22041e-07,-4792.2188,1023321.0,4.4477463e-05
2019-04-30 18:00:00,22320240.0,-6281.2305,-0.00091512874,8.754121,0.00011506221,7129.3047,-0.07267624,-1.0591437e-05,0.08254755,-0.0345307,2.6756334e-06,-2987.9258,852206.0,0.00023188003
2019-05-31 18:00:00,21775776.0,-5340.2617,-0.001961945,8.272641,0.0003944792,6039.1523,-0.06186247,-2.2707187e-05,0.069912925,-0.027754784,7.983236e-06,-2396.129,211758.0,0.0006885349
2019-06-30 18:00:00,21830048.0,-3281.3203,-0.0008983915,6.750103,0.00020760908,3840.5708,-0.037877858,-1.039941e-05,0.044420354,-0.01736616,4.149628e-06,-1502.0781,354052.0,0.00035855873
2019-07-31 18:00:00,22163664.0,-1896.6641,-0.002065096,5.6743298,0.0007788618,2579.1885,-0.021951497,-2.3900822e-05,0.02981899,-0.0039367713,1.8554267e-05,-336.9729,-182814.0,0.0016017726
2019-08-31 18:00:00,22052784.0,-1923.0039,-0.00224128,5.674238,0.00011413738,2673.0632,-0.022260249,-2.5940753e-05,0.03098628,-0.0044789203,7.86407e-06,-390.00903,-168149.0,0.00067891274
2019-09-30 18:00:00,20878864.0,-3425.1562,-0.0032026283,6.824834,0.000376585,3853.1755,-0.039617836,-3.706917e-05,0.044608694,-0.012760047,1.1665872e-05,-1098.7466,-444570.0,0.0010070873
2019-10-31 18:00:00,19051168.0,-4184.746,-0.0026615686,7.576336,6.6516106e-05,4765.1313,-0.048480034,-3.080498e-05,0.05510361,-0.02185756,1.9447634e-06,-1889.2188,-243282.0,0.00016730074
2019-11-30 18:00:00,18087056.0,-6327.8984,-0.0023160428,9.073728,9.759175e-05,7083.7266,-0.07318711,-2.6806563e-05,0.08204179,-0.032251358,1.4077054e-06,-2783.543,72176.0,0.000121979116
2019-12-31 18:00:00,18573712.0,-6853.746,-0.002187177,9.441339,8.242442e-05,7846.8086,-0.07936776,-2.5313042e-05,0.090836704,-0.038977385,1.3728286e-06,-3357.9062,111335.0,0.000119571196
2020-01-31 18:00:00,20420816.0,-8618.0,-0.0015664278,10.531103,2.9974673e-05,9935.332,-0.09976822,-1.8127583e-05,0.11501986,-0.050696433,4.660934e-07,-4381.117,829650.0,4.1376756e-05
2020-02-29 18:00:00,22317008.0,-7923.758,-0.0019383281,10.30062,2.593044e-05,9349.879,-0.09167832,-2.2434135e-05,0.10822266,-0.051182568,7.3414566e-07,-4420.5664,630157.0,6.33272e-05
2020-03-31 18:00:00,22999520.0,-7275.328,-0.0015640918,9.629804,2.2132854e-06,8379.961,-0.08420211,-1.8100865e-05,0.096976444,-0.04201919,7.874152e-08,-3631.9844,622949.0,6.798152e-06
2020-04-30 18:00:00,22520160.0,-7183.5,-0.00097469776,9.235338,3.899383e-05,8088.955,-0.08311796,-1.1280717e-05,0.09360629,-0.03705263,1.1205502e-06,-3207.2695,1013248.0,9.6392236e-05
2020-05-31 18:00:00,21933168.0,-4581.047,-0.0012972183,7.724477,0.0002827289,5267.234,-0.05294949,-1.5012134e-05,0.06096043,-0.024743855,7.880894e-06,-2138.5742,378882.0,0.00067961216
2020-06-30 18:00:00,,,,,,,,,,,,,64278.0,0.000849874
