"","FuncGroup","date","mean_val"
"147","COCCOLITHOPHORIDS",2009-05-08 09:00:00,0.0104
"148","COCCOLITHOPHORIDS",2009-06-02 09:03:00,4.42675
"149","COCCOLITHOPHORIDS",2009-07-14 09:18:00,0.0034
"150","COCCOLITHOPHORIDS",2009-08-11 09:12:00,0.14365
"151","COCCOLITHOPHORIDS",2009-09-15 09:55:00,0.0588
"152","COCCOLITHOPHORIDS",2009-10-06 09:05:00,0.03695
"153","COCCOLITHOPHORIDS",2009-11-10 09:05:00,0.0262
"154","COCCOLITHOPHORIDS",2009-12-08 09:05:00,0.01495
"155","COCCOLITHOPHORIDS",2010-01-12 09:16:00,0.0198
"156","COCCOLITHOPHORIDS",2010-02-11 09:30:00,0.00035
"157","COCCOLITHOPHORIDS",2010-03-09 09:13:00,0.01765
"158","COCCOLITHOPHORIDS",2010-04-07 09:10:00,0.03595
"159","COCCOLITHOPHORIDS",2010-05-11 08:51:00,0.00885
"160","COCCOLITHOPHORIDS",2010-06-08 09:25:00,0.04675
"161","COCCOLITHOPHORIDS",2010-08-04 09:26:00,0.05325
"162","COCCOLITHOPHORIDS",2010-09-15 09:10:00,0.3484
"163","COCCOLITHOPHORIDS",2010-10-04 09:06:00,2.29155
"164","COCCOLITHOPHORIDS",2010-11-09 09:10:00,0.1898
"165","COCCOLITHOPHORIDS",2010-12-08 09:23:00,0.1655
"166","COCCOLITHOPHORIDS",2011-01-11 09:00:00,0.63855
"167","COCCOLITHOPHORIDS",2011-02-08 09:00:00,1.109
"168","COCCOLITHOPHORIDS",2011-03-15 08:58:00,0.0828
"169","COCCOLITHOPHORIDS",2011-04-12 09:04:00,0.04025
"170","COCCOLITHOPHORIDS",2011-05-10 08:50:00,0.13145
"171","COCCOLITHOPHORIDS",2011-06-09 09:06:00,0.07245
"172","COCCOLITHOPHORIDS",2011-07-07 08:57:00,0.04345
"173","COCCOLITHOPHORIDS",2011-08-09 09:06:00,0.0998
"174","COCCOLITHOPHORIDS",2011-09-06 09:02:00,1.2281
"175","COCCOLITHOPHORIDS",2011-10-04 08:52:00,0.13795
"176","COCCOLITHOPHORIDS",2011-11-18 08:42:00,0.0497
"177","COCCOLITHOPHORIDS",2012-01-10 08:58:00,1.03925
"178","COCCOLITHOPHORIDS",2012-02-07 09:09:00,0.338
"179","COCCOLITHOPHORIDS",2012-03-16 09:00:00,14.3846
"180","COCCOLITHOPHORIDS",2012-04-10 09:11:00,3.10685
"181","COCCOLITHOPHORIDS",2012-05-15 09:00:00,0.02175
"182","COCCOLITHOPHORIDS",2012-07-26 09:02:00,0.05235
"183","COCCOLITHOPHORIDS",2012-08-14 09:01:00,0.08205
"184","COCCOLITHOPHORIDS",2012-09-10 09:02:00,0.1627
"185","COCCOLITHOPHORIDS",2012-10-10 08:53:00,0.1974
"186","COCCOLITHOPHORIDS",2012-11-08 09:19:00,0.11155
"187","COCCOLITHOPHORIDS",2012-12-04 08:50:00,0.13505
"188","COCCOLITHOPHORIDS",2013-03-05 08:40:00,0.2049
"189","COCCOLITHOPHORIDS",2013-04-09 08:44:00,4.23065
"190","COCCOLITHOPHORIDS",2013-05-09 08:55:00,1.91035
"191","COCCOLITHOPHORIDS",2013-06-11 09:26:00,0.0464
"192","COCCOLITHOPHORIDS",2013-07-11 09:07:00,0.0528
"193","COCCOLITHOPHORIDS",2013-08-13 08:53:00,0
"194","COCCOLITHOPHORIDS",2013-09-11 09:00:00,0.00805
"195","COCCOLITHOPHORIDS",2013-10-08 08:55:00,0.0178
"196","COCCOLITHOPHORIDS",2013-11-13 08:51:00,0.05875
"197","COCCOLITHOPHORIDS",2013-12-04 08:39:00,0.12165
"198","COCCOLITHOPHORIDS",2014-01-14 08:53:00,5.3437
"199","COCCOLITHOPHORIDS",2014-02-04 08:54:00,4.38885
"200","COCCOLITHOPHORIDS",2014-04-01 08:59:00,3.35305
"201","COCCOLITHOPHORIDS",2014-05-06 08:54:00,13.14833
"202","COCCOLITHOPHORIDS",2014-06-13 09:07:00,9.13577
"203","COCCOLITHOPHORIDS",2014-09-03 08:57:00,16.559145
"204","COCCOLITHOPHORIDS",2014-10-07 08:51:00,9.56873
"205","COCCOLITHOPHORIDS",2014-11-12 08:50:00,6.336445
"206","COCCOLITHOPHORIDS",2014-12-04 08:50:00,4.22605
"207","COCCOLITHOPHORIDS",2015-02-15 08:49:00,19.58994
"208","COCCOLITHOPHORIDS",2015-03-10 09:10:00,8.152715
"209","COCCOLITHOPHORIDS",2015-04-24 09:00:00,3.1988725
"210","COCCOLITHOPHORIDS",2015-07-29 08:57:00,5.908035
"211","COCCOLITHOPHORIDS",2015-08-18 09:01:00,5.908035
